user_id,age,location,signup_date,total_purchases,total_events
585,43,East Justin,2025-02-19,7.0,20
586,37,Lake Joseph,2024-11-11,7.0,20
587,42,Jonesland,2024-07-24,5.0,15
588,28,Amandabury,2025-10-12,6.0,22
589,20,Port Jonathonland,2025-01-15,2.0,12
590,32,South Katherinefurt,2024-04-29,3.0,18
591,30,Smithshire,2025-10-16,6.0,26
592,46,New Tarachester,2024-09-29,8.0,18
593,41,Tracyville,2024-09-26,4.0,12
594,34,Russostad,2026-02-28,5.0,24
595,27,Navarroland,2025-08-16,5.0,20
596,23,East Paul,2024-08-27,3.0,27
597,41,East Dylan,2025-08-07,4.0,16
598,35,Timothychester,2025-11-03,8.0,20
599,57,South Gerald,2025-07-17,3.0,18
600,44,Sharpton,2024-10-15,1.0,21
601,50,West Benjamin,2024-10-23,5.0,17
602,43,Elizabethstad,2025-05-13,9.0,20
603,27,Dianefurt,2024-07-01,5.0,29
604,26,West Davidview,2024-09-22,9.0,19
605,25,Frankton,2025-08-29,4.0,22
606,39,New Kathleen,2025-01-06,6.0,23
607,47,South Ronaldberg,2024-10-24,2.0,18
608,20,South Josephmouth,2026-03-02,2.0,27
609,36,Barnesstad,2024-05-10,5.0,21
610,60,Lake Joanna,2024-03-18,7.0,25
611,57,Byrdmouth,2024-08-05,5.0,19
612,30,Lake Tonyside,2025-05-09,5.0,19
613,34,West Vincent,2024-06-11,6.0,19
614,41,Chaseburgh,2025-04-08,2.0,10
615,34,West Angela,2024-06-02,7.0,25
616,58,New Ronaldborough,2024-08-04,8.0,24
617,58,Port Jacobton,2025-07-16,8.0,27
618,45,South Jose,2024-11-01,2.0,17
619,32,Baileyport,2024-06-16,5.0,23
620,60,Susanchester,2025-11-11,7.0,24
621,49,Lisafort,2024-12-22,8.0,24
622,35,Jenniferhaven,2024-11-08,6.0,15
623,42,Diazport,2024-08-21,4.0,23
624,35,Wilsonside,2024-05-14,3.0,14
625,30,Mccoyside,2025-05-27,1.0,18
626,22,Port Jasonfort,2025-03-15,3.0,13
627,50,North Victorville,2024-08-15,2.0,19
628,21,Clarkefurt,2025-04-09,4.0,11
629,54,Luismouth,2024-10-01,2.0,21
630,57,South Jose,2024-09-05,4.0,17
631,24,West Dale,2025-12-11,7.0,24
632,29,East Kyleside,2026-01-19,6.0,22
633,39,South Brian,2024-08-25,3.0,15
634,23,West Julie,2024-05-08,2.0,20
635,19,New Markshire,2025-08-27,2.0,15
636,58,Lake Patricia,2025-04-17,7.0,25
637,34,Bestshire,2025-06-10,4.0,17
638,55,Port Seth,2026-03-07,5.0,15
639,21,Port Christopherburgh,2026-02-15,6.0,17
640,56,Robinsonton,2025-10-09,4.0,22
641,27,Lake Valerietown,2025-06-12,8.0,23
642,36,Taylorside,2025-03-05,4.0,25
643,46,North Christieberg,2025-02-21,7.0,30
644,52,Stephaniechester,2025-11-04,7.0,21
645,30,Port Kevin,2024-08-27,2.0,19
646,36,Samanthastad,2026-01-12,4.0,20
647,27,Dixonland,2025-12-06,7.0,22
648,37,Gomezport,2024-03-20,5.0,17
649,18,Kristinashire,2026-01-01,3.0,19
650,37,Wardton,2024-04-15,7.0,25
651,32,Valerieside,2024-07-02,3.0,19
652,49,Darrenberg,2024-11-21,6.0,32
653,44,West Michael,2024-05-03,4.0,14
654,54,Delgadoview,2025-08-08,5.0,15
655,24,Leville,2024-10-22,4.0,26
656,21,Willismouth,2025-02-13,7.0,27
657,60,Mathiston,2024-06-26,3.0,17
658,25,Petersmouth,2024-05-24,6.0,17
659,32,Lewisland,2026-01-07,7.0,30
660,46,Thomaschester,2024-07-10,4.0,22
661,49,Shawfurt,2025-03-17,3.0,18
662,51,South Lisaton,2024-09-18,4.0,9
663,55,Patriciafurt,2026-03-07,3.0,16
664,23,Paulafort,2024-10-27,6.0,26
665,22,New Davidville,2024-09-17,3.0,22
666,42,Marieland,2025-11-16,8.0,26
667,52,Oliverborough,2024-10-12,4.0,16
668,38,West John,2025-08-08,7.0,16
669,38,East Michael,2024-07-29,2.0,15
670,25,North Kennethchester,2025-11-18,9.0,21
671,59,Johnnyfurt,2025-01-14,5.0,19
672,36,New Valerie,2024-08-18,4.0,19
673,45,Gallagherbury,2025-04-18,4.0,22
674,24,Christopherhaven,2024-07-02,2.0,18
675,27,West Teresa,2025-01-21,5.0,21
676,26,East Krystalview,2025-04-13,5.0,21
677,22,Lisaville,2024-10-03,4.0,23
678,59,Mcdanielberg,2024-04-10,6.0,20
679,58,North Jimstad,2026-01-09,8.0,30
680,31,Port Veronica,2024-04-11,4.0,22
681,60,Johnland,2024-04-23,5.0,21
682,36,Port Erika,2025-11-12,6.0,24
683,54,Alyssafort,2024-07-14,4.0,19
684,53,North Johnhaven,2024-09-16,5.0,21
685,35,North Laurenside,2024-07-22,6.0,17
686,57,Lake Daniel,2024-07-27,6.0,22
687,43,Masseyfort,2025-12-17,10.0,22
688,45,Emilyland,2025-10-30,4.0,20
689,33,North Jeremy,2025-10-24,6.0,31
690,52,West Kevin,2024-06-14,5.0,13
691,33,West Allenfurt,2024-09-17,4.0,21
692,25,South Shari,2025-02-11,2.0,14
693,21,East Charlesland,2024-10-15,3.0,16
694,47,Lake Jamesside,2025-08-08,10.0,19
695,51,Port Benjamin,2024-11-09,5.0,18
696,40,Janetmouth,2025-04-10,7.0,27
697,24,North Bryceton,2025-07-06,3.0,25
698,54,Margaretstad,2024-12-19,3.0,13
699,23,Perezview,2024-07-07,6.0,21
700,44,South Michaelland,2025-06-01,7.0,18
701,47,Camachofort,2024-05-29,11.0,27
702,49,North Savannah,2024-08-28,8.0,23
703,33,New Michael,2024-12-21,1.0,15
704,49,Benjaminland,2026-03-02,5.0,24
705,41,East Amanda,2025-05-04,6.0,20
706,25,Amandaton,2024-05-24,2.0,24
707,34,East Jennifer,2025-10-28,5.0,24
708,45,Port Brett,2025-10-08,3.0,21
709,27,Smithmouth,2026-01-16,5.0,22
710,44,New Jonathanville,2024-07-01,5.0,22
711,58,Alexanderstad,2024-08-11,6.0,15
712,25,Daleville,2025-01-31,9.0,26
713,23,Parkborough,2024-05-02,4.0,22
714,30,Kristinemouth,2025-11-01,2.0,13
715,58,Rhondafort,2025-07-31,2.0,16
716,36,Jacksonbury,2025-08-01,6.0,16
717,29,West Hunterfort,2025-08-11,3.0,16
718,21,Jamesmouth,2024-04-09,4.0,22
719,23,Curtisview,2024-06-20,2.0,18
720,27,South Rachel,2026-02-11,6.0,25
721,41,Williamstown,2024-11-26,4.0,29
722,29,Jessicaborough,2025-11-24,8.0,18
723,59,New William,2024-06-14,7.0,21
724,52,Harrisbury,2025-02-26,4.0,16
725,57,Coreyfurt,2024-08-21,5.0,27
726,50,Lake William,2026-01-31,2.0,20
727,34,Lake Jasonchester,2024-09-03,3.0,16
728,47,Nicholsborough,2025-11-09,2.0,17
729,26,New Bettymouth,2025-05-02,6.0,21
730,37,North Caitlynstad,2025-06-12,4.0,23
731,52,Port Alexisland,2025-02-08,7.0,27
732,23,West Frankmouth,2025-09-12,3.0,17
733,52,Smithfurt,2025-03-06,9.0,19
734,25,Alisonchester,2025-01-04,6.0,25
735,20,Port Keithmouth,2025-08-14,7.0,14
736,51,Sullivanfort,2026-03-04,3.0,21
737,20,East Rachelside,2024-11-05,5.0,19
738,40,West Gina,2025-04-14,3.0,15
739,18,New Maurice,2024-08-15,10.0,27
740,50,Port Bradley,2024-05-22,6.0,17
741,36,East Christianstad,2024-07-19,4.0,19
742,28,West Christopher,2024-08-20,8.0,29
743,29,Tylerstad,2024-05-24,3.0,21
744,34,Aaronside,2026-03-04,5.0,21
745,43,Farrellstad,2025-10-01,9.0,25
746,34,Karenmouth,2024-07-16,2.0,23
747,40,Aliciaborough,2025-01-22,4.0,17
748,38,Walterberg,2024-07-29,5.0,23
749,45,Tanyashire,2025-10-05,9.0,20
750,22,Shortmouth,2025-06-04,1.0,17
751,49,Nicholsland,2025-04-13,7.0,24
752,21,Annbury,2025-07-22,6.0,22
753,42,Michaelton,2025-03-19,3.0,17
754,37,Lake Matthew,2024-03-30,8.0,25
755,30,New Brandonberg,2025-03-11,5.0,22
756,43,East Edgar,2025-03-25,3.0,17
757,52,West Tina,2025-05-08,2.0,14
758,55,New Darrell,2025-12-30,3.0,20
759,20,Port Jillianhaven,2025-06-28,1.0,12
760,21,Lake Timothy,2024-11-08,10.0,27
761,46,Amytown,2024-08-05,6.0,24
762,22,Autumnhaven,2025-02-22,2.0,18
763,51,Donaldhaven,2026-03-02,6.0,19
764,21,New Brittanyfurt,2025-07-26,7.0,17
765,25,Woodville,2024-05-20,2.0,14
766,42,Shafferstad,2025-12-19,2.0,14
767,24,Pamelatown,2024-11-24,3.0,19
768,39,South Markport,2025-03-17,6.0,25
769,56,North Jamesbury,2024-05-22,2.0,11
770,59,Wilsonport,2025-03-14,2.0,20
771,37,Port Richard,2024-08-10,4.0,18
772,56,Davenportview,2024-12-27,4.0,15
773,48,Coleside,2026-02-26,6.0,21
774,43,Sherrytown,2025-03-22,3.0,15
775,33,North Hunter,2026-01-21,4.0,20
776,51,Lewisside,2024-09-27,6.0,26
777,46,Port Margaret,2024-07-03,4.0,18
778,41,Grayburgh,2025-11-10,4.0,18
779,21,West Cindy,2026-01-08,2.0,19
780,51,Taylorfort,2026-01-18,8.0,24
781,59,South Kelly,2024-12-01,5.0,17
782,29,Williamsbury,2026-02-22,6.0,26
783,25,Brownside,2024-08-20,4.0,18
784,18,Katherineborough,2024-07-24,4.0,10
785,47,New Michelle,2025-03-24,8.0,26
786,60,East Sandraburgh,2024-12-15,3.0,20
787,45,South Kevin,2026-01-05,3.0,22
788,31,West Hailey,2025-05-28,5.0,15
789,51,Sanchezport,2025-06-03,2.0,19
790,49,Valeriefurt,2024-07-21,3.0,15
791,59,North Jason,2025-01-20,2.0,24
792,52,South Robin,2024-03-31,5.0,16
793,41,Morrisside,2025-03-30,5.0,12
794,23,Davidfort,2025-02-20,5.0,20
795,23,South Devinmouth,2025-02-15,2.0,20
796,30,North Teresaport,2024-08-24,4.0,17
797,19,North Christina,2024-07-13,5.0,19
798,45,Woodsmouth,2024-08-23,4.0,23
799,26,Kathytown,2024-06-05,2.0,16
800,25,Thompsonchester,2024-08-17,8.0,23
801,55,East Robert,2025-04-10,6.0,21
802,52,New Carrie,2025-11-25,4.0,21
803,20,North Sydneyport,2024-03-18,4.0,21
804,18,Port Michael,2025-10-27,5.0,20
805,46,Guerreroport,2025-05-31,5.0,22
806,41,East James,2025-01-30,4.0,22
807,41,Cuevasshire,2025-10-17,4.0,15
808,27,Melanieside,2024-07-01,9.0,28
809,60,Jasonstad,2024-05-05,2.0,20
810,35,Peterchester,2026-02-11,8.0,25
811,50,West Hector,2024-04-08,7.0,19
812,19,New Eric,2025-10-06,7.0,17
813,24,Lewisborough,2024-06-23,2.0,26
814,58,North Richardberg,2024-03-09,5.0,23
815,25,Nicholasport,2024-05-17,8.0,20
816,19,Seanfort,2025-06-19,5.0,17
817,26,Danielleport,2025-03-14,2.0,23
818,39,Samanthashire,2025-11-25,4.0,17
819,60,Port Patricia,2026-02-08,4.0,18
820,60,Port Adamview,2024-03-18,6.0,25
821,23,New Linda,2024-12-18,5.0,36
822,42,East Joshua,2024-07-01,2.0,13
823,22,East David,2024-10-16,12.0,28
824,57,Walkerfort,2025-04-16,6.0,29
825,39,East Carolyn,2024-11-23,3.0,18
826,53,New Jenniferton,2024-03-18,4.0,12
827,39,Port Taylor,2025-02-15,4.0,24
828,36,Alyssaburgh,2025-07-12,4.0,18
829,18,Dyerstad,2024-12-09,3.0,18
830,29,New Angela,2025-07-07,7.0,24
831,45,North Taraport,2025-01-23,4.0,14
832,34,Combsport,2025-08-13,7.0,21
833,27,North Mitchell,2025-01-07,5.0,15
834,50,Haileyberg,2025-10-24,7.0,26
835,55,Janetchester,2025-08-25,5.0,16
836,57,Cynthialand,2024-11-28,1.0,17
837,57,Port Amy,2025-06-04,4.0,24
838,20,Jasonport,2024-04-03,11.0,22
839,31,North David,2025-05-03,7.0,21
840,51,Thomasborough,2024-07-18,1.0,17
841,59,Gilmorechester,2025-09-10,7.0,17
842,28,Jacobsonshire,2024-07-20,0.0,20
843,52,New Jessicahaven,2024-11-14,4.0,17
844,32,Johnsonshire,2025-06-03,4.0,17
845,34,New Anthonyhaven,2024-10-05,9.0,25
846,26,Baldwinport,2025-07-08,9.0,28
847,42,West Robertton,2025-04-02,6.0,23
848,58,Port Jody,2025-02-21,5.0,23
849,34,Marcstad,2024-09-25,3.0,13
850,47,Westshire,2025-09-05,5.0,24
851,37,Paynefort,2025-02-17,4.0,19
852,18,Laurenville,2024-04-20,11.0,26
853,41,Goodwinhaven,2025-09-17,1.0,19
854,25,South Kathleen,2024-05-24,4.0,20
855,36,Nicholashaven,2025-01-02,6.0,19
856,37,Johnsonfort,2025-12-16,2.0,19
857,42,East Brandy,2024-11-08,5.0,23
858,46,Lake Amanda,2026-02-07,3.0,15
859,52,East Eugene,2024-06-18,0.0,17
860,21,Anthonyton,2024-12-05,3.0,17
861,36,Christopherberg,2024-08-18,6.0,20
862,23,Trevorton,2025-07-20,7.0,20
863,25,Kristieberg,2025-06-18,2.0,18
864,22,Melanieville,2025-08-24,7.0,18
865,51,New Danielfurt,2025-07-02,2.0,17
866,36,East Nicole,2026-02-16,2.0,21
867,40,Karenburgh,2026-01-17,2.0,23
868,32,New Hollyside,2024-06-20,2.0,25
869,57,Caldwellstad,2026-02-04,6.0,17
870,33,Bergerborough,2024-11-25,7.0,17
871,59,West Nathanville,2024-12-30,6.0,16
872,48,Port Andres,2024-10-10,6.0,17
873,24,Port Stephanieshire,2026-02-17,0.0,9
874,50,Gilmorefurt,2025-03-31,6.0,17
875,46,Anthonyburgh,2025-08-16,4.0,26
876,27,East Lindsay,2024-07-27,3.0,16
877,47,Port Marcus,2024-10-09,5.0,22
878,47,West Richardside,2025-07-26,5.0,25
879,50,Leonardmouth,2026-01-29,7.0,29
880,60,North Sara,2024-09-28,6.0,29
881,51,Andersontown,2025-05-17,5.0,20
882,36,New Mariaberg,2025-03-28,3.0,15
883,38,Adamside,2024-07-05,3.0,17
884,49,Williamsview,2025-02-14,0.0,11
885,26,Reedton,2024-10-22,6.0,26
886,28,Elizabethstad,2025-11-16,9.0,26
887,43,Orrberg,2025-10-16,3.0,15
888,53,Lynnfurt,2024-04-24,6.0,19
889,54,Karenport,2024-12-02,6.0,24
890,30,Port Marissaton,2026-01-23,3.0,14
891,43,Paulmouth,2025-06-06,5.0,18
892,54,West Richardport,2024-11-27,9.0,19
893,44,Port Melissa,2025-12-30,8.0,18
894,36,Brownfort,2024-07-03,10.0,32
895,29,Johnsonstad,2025-01-25,8.0,19
896,54,East Jeff,2025-05-26,9.0,31
897,55,North Sarahtown,2025-02-25,6.0,19
898,57,West Roberttown,2026-01-19,8.0,26
899,59,Myerston,2024-07-26,2.0,14
900,58,Abigailtown,2026-02-03,7.0,26
901,29,Port Jacobborough,2025-01-03,1.0,18
902,18,East Michaelfort,2025-02-02,6.0,29
903,59,Mathewsstad,2025-09-29,6.0,13
904,46,West Gary,2025-09-12,6.0,20
905,42,Vincentchester,2024-10-27,2.0,14
906,24,Watersport,2025-07-09,7.0,31
907,56,South Jessicachester,2024-05-11,5.0,23
908,45,North Erik,2025-08-29,7.0,16
909,32,Lake Lisabury,2024-03-31,8.0,18
910,27,East Amber,2025-05-30,4.0,21
911,30,Michaelland,2025-01-09,5.0,18
912,26,Nealfurt,2025-01-20,5.0,16
913,34,Kaylabury,2024-09-18,12.0,34
914,52,North Brian,2025-06-03,10.0,28
915,28,Gibsonside,2026-01-20,5.0,26
916,39,Arnoldstad,2024-06-01,4.0,18
917,49,Kellymouth,2025-05-16,5.0,26
918,26,South Josephmouth,2025-06-04,4.0,27
919,31,East Brianberg,2026-02-13,6.0,15
920,21,West Shawnland,2025-02-13,5.0,22
921,43,Janetmouth,2024-06-27,7.0,24
922,31,Shannonbury,2026-01-19,7.0,20
923,58,Hatfieldstad,2025-10-02,6.0,23
924,48,South Christopher,2026-01-26,7.0,22
925,33,East Angelaton,2024-12-07,4.0,19
926,49,Williamsfort,2024-06-25,14.0,32
927,43,Jonesfort,2025-08-06,4.0,24
928,34,South Jennifer,2025-12-07,4.0,18
929,48,South Ericland,2025-06-05,6.0,20
930,24,Chadport,2025-03-16,6.0,17
931,30,Smithfort,2025-03-09,4.0,15
932,53,Jefferyberg,2024-04-26,3.0,20
933,29,North Andrewburgh,2026-02-07,7.0,18
934,39,North Michael,2025-08-09,4.0,24
935,35,Omarland,2026-02-10,5.0,21
936,44,North Jennifertown,2024-10-29,5.0,19
937,45,Alibury,2024-12-04,5.0,26
938,30,Craigland,2025-07-07,7.0,21
939,40,Hernandezside,2025-02-23,4.0,14
940,34,North Ashleyport,2025-11-02,7.0,19
941,40,Lake Mackenzie,2024-11-02,3.0,15
942,25,Joshuaport,2025-11-05,8.0,15
943,45,North Morganbury,2025-12-04,2.0,18
944,28,Olsonfort,2025-06-10,2.0,14
945,53,Ruizborough,2025-01-24,4.0,15
946,27,Burnettville,2025-04-02,3.0,17
947,39,West Bryan,2024-04-27,9.0,18
948,42,Port Dennisside,2025-11-14,5.0,21
949,50,Smithshire,2025-11-25,4.0,22
950,21,Port Tanya,2025-09-10,4.0,19
951,56,West Michael,2024-11-17,7.0,24
952,43,West Janet,2025-09-23,4.0,16
953,43,Robertton,2024-04-08,5.0,21
954,32,Dixonborough,2024-04-05,4.0,13
955,45,Saraland,2024-09-22,6.0,22
956,42,Victoriafort,2024-05-05,2.0,16
957,41,Sarachester,2025-12-15,6.0,28
958,50,South Randy,2025-08-31,4.0,19
959,46,West Victoriashire,2024-03-14,3.0,24
960,32,North Veronicamouth,2024-10-10,5.0,15
961,53,Morrisview,2025-05-04,4.0,16
962,23,Kathrynview,2024-12-27,1.0,16
963,58,Justinton,2025-02-07,7.0,20
964,29,Lake Cynthia,2025-01-02,8.0,20
965,45,Taylorfurt,2026-02-04,2.0,22
966,22,North Edward,2025-11-27,3.0,10
967,39,Joshuachester,2025-02-13,9.0,18
968,21,North Jacob,2024-08-11,4.0,18
969,59,Port Jacobport,2025-06-10,1.0,12
970,48,New Gregoryhaven,2025-12-22,11.0,27
971,22,North Erika,2024-09-18,8.0,23
972,51,Roblesfort,2025-05-17,1.0,12
973,24,West Jacquelineburgh,2025-07-07,3.0,21
974,47,Port Thomas,2025-08-16,11.0,29
975,59,Lisashire,2024-05-01,2.0,18
976,18,Davidland,2025-11-08,4.0,10
977,57,East Tammystad,2024-11-10,5.0,18
978,43,East Robertmouth,2024-10-19,4.0,18
979,47,Lake Jeffery,2026-01-30,4.0,17
980,46,East Ashley,2024-09-03,2.0,16
981,30,East Kellytown,2025-07-12,2.0,18
982,41,Port Brett,2024-09-08,5.0,31
983,23,Lake Courtney,2025-06-13,4.0,20
984,43,Williambury,2026-02-28,4.0,20
985,41,New Amyville,2024-09-06,4.0,22
986,25,West Kelly,2025-09-09,5.0,17
987,18,Port Christinaland,2025-01-07,5.0,26
988,29,West Richard,2024-03-14,5.0,18
989,58,Joanneview,2024-12-21,4.0,27
990,57,West Markhaven,2025-03-25,4.0,19
991,29,Lake Madison,2026-01-23,5.0,18
992,46,Allenborough,2024-09-23,7.0,18
993,30,Lake Victoria,2024-08-20,4.0,11
994,43,North Scott,2025-02-06,6.0,23
995,29,Johnsonshire,2025-11-20,5.0,18
996,36,Bethport,2025-07-19,3.0,21
997,33,South Timothy,2025-11-29,2.0,20
998,41,Port Abigailtown,2026-02-21,8.0,14
999,35,Josephfurt,2024-07-06,2.0,19
1000,53,Thompsonville,2025-07-05,0.0,16
1001,48,Cartermouth,2026-01-27,3.0,19
1002,35,Lewisshire,2024-10-19,4.0,17
1003,42,West Shannon,2024-06-15,6.0,18
1004,40,West Jessica,2026-01-09,4.0,20
1005,30,Lake Melissa,2026-01-27,7.0,20
1006,56,East Javierfort,2024-11-06,3.0,23
1007,56,Carterhaven,2026-02-11,3.0,15
1008,60,Tinachester,2025-05-03,1.0,15
1009,26,South Ashleefort,2025-03-11,8.0,25
1010,57,Jacobside,2024-10-29,1.0,12
1011,22,Bonniehaven,2024-11-26,9.0,23
1012,46,Mccoymouth,2025-12-21,1.0,14
1013,60,South Betty,2025-01-21,6.0,21
1014,45,Cobbfurt,2025-09-30,4.0,15
1015,35,Port William,2025-05-23,6.0,12
1016,43,Susanside,2025-11-15,4.0,26
1017,36,Lake Olivia,2024-09-23,9.0,22
1018,35,East Marcus,2025-04-05,4.0,20
1019,49,Jessicaville,2024-04-06,3.0,19
1020,22,Angelaberg,2025-10-03,8.0,23
1021,20,North William,2025-06-11,6.0,20
1022,44,South Daleton,2025-08-10,6.0,22
1023,32,Port Christopher,2025-08-04,5.0,24
1024,54,Lake Jeremybury,2025-11-18,7.0,15
1025,34,South Yvonne,2025-02-09,5.0,25
1026,24,Johnfort,2024-07-06,7.0,12
1027,47,East Angela,2025-01-29,7.0,19
1028,58,West Johnview,2024-08-31,6.0,23
1029,34,Huberbury,2024-09-02,5.0,21
1030,59,East Jack,2025-03-27,7.0,25
1031,31,Rubioberg,2024-11-18,5.0,26
1032,26,Collinsside,2024-10-15,3.0,20
1033,29,North Karen,2025-08-11,5.0,14
1034,21,Floresfurt,2024-05-09,7.0,19
1035,44,West Carlburgh,2024-10-22,6.0,18
1036,38,Anthonyville,2025-01-06,3.0,21
1037,59,Crossfurt,2024-08-31,5.0,19
1038,23,East Richard,2024-11-14,7.0,21
1039,45,Ashleyland,2025-12-04,7.0,24
1040,47,North Christopher,2025-04-13,4.0,14
1041,44,Johnview,2025-12-15,6.0,20
1042,36,Richardsonview,2024-08-10,8.0,25
1043,31,New Fernandoborough,2024-03-24,2.0,16
1044,38,Nicoleburgh,2024-10-27,4.0,23
1045,57,Robintown,2025-02-07,5.0,19
1046,22,New Scott,2024-09-13,7.0,19
1047,22,Johnberg,2024-11-26,7.0,25
1048,30,East Lindseyside,2024-09-27,1.0,19
1049,59,Lake Charlesside,2025-08-14,6.0,19
1050,35,Lake Sophiastad,2025-01-08,6.0,34
1051,31,Danielborough,2026-01-04,8.0,25
1052,18,Castilloton,2024-10-19,4.0,16
1053,52,Prestonchester,2024-09-20,5.0,21
1054,28,Nelsonstad,2025-06-09,7.0,20
1055,48,Lawrenceview,2025-01-26,3.0,19
1056,42,Grahamview,2025-11-28,5.0,18
1057,54,Port Tracey,2024-03-11,4.0,18
1058,60,Serranoberg,2024-06-05,7.0,23
1059,40,Bakerburgh,2025-04-20,2.0,17
1060,47,Lake Gailton,2025-12-24,7.0,29
1061,32,Brownshire,2024-03-09,2.0,22
1062,35,Thompsonland,2024-09-15,1.0,19
1063,58,Wilsonbury,2025-06-05,4.0,18
1064,56,Christopherchester,2024-03-28,3.0,17
1065,51,Lake Andrewchester,2025-05-19,6.0,18
1066,47,Fletchermouth,2025-04-18,3.0,17
1067,31,Kruegerfort,2024-11-25,2.0,27
1068,56,Lake Sherifort,2024-07-06,6.0,21
1069,33,West Heatherborough,2024-06-18,3.0,18
1070,39,Amberchester,2026-02-26,6.0,12
1071,31,Frankhaven,2025-04-20,6.0,19
1072,49,Freemantown,2024-04-28,5.0,21
1073,37,Perezborough,2024-03-25,6.0,20
1074,41,Donaldmouth,2024-11-04,7.0,23
1075,29,Emilyton,2025-03-01,6.0,19
1076,41,Coleland,2025-12-12,9.0,29
1077,46,North Ronald,2025-12-28,10.0,20
1078,48,New Michael,2025-04-30,1.0,15
1079,32,Floreshaven,2025-06-30,6.0,23
1080,55,Meyerville,2024-07-03,6.0,22
1081,38,New Steven,2025-06-01,4.0,20
1082,35,East Joshua,2025-11-15,4.0,16
1083,35,Wolfemouth,2024-09-19,3.0,16
1084,57,Richardton,2026-02-02,2.0,21
1085,21,Ayalastad,2024-08-16,2.0,14
1086,47,Manningstad,2024-03-24,5.0,21
1087,39,Whiteton,2024-06-18,7.0,23
1088,45,Parkerfurt,2024-09-02,12.0,27
1089,57,Wheelerton,2024-07-02,6.0,22
1090,51,Julieland,2024-08-13,4.0,19
1091,33,Sandovalchester,2024-08-23,5.0,28
1092,60,Port Maurice,2025-06-21,3.0,14
1093,46,New Jeffrey,2025-06-30,0.0,16
1094,53,West Michael,2025-05-10,9.0,31
1095,53,Port Cynthiaport,2024-11-07,6.0,21
1096,54,East George,2025-11-20,5.0,15
1097,46,Alexanderhaven,2024-12-04,5.0,23
1098,33,New Janet,2025-05-02,8.0,20
1099,39,Lynchville,2024-08-20,3.0,13
1100,44,North Rachael,2024-08-08,7.0,25
1101,50,Nelsonville,2025-10-31,3.0,21
1102,50,Williamsfurt,2025-01-11,2.0,19
1103,24,Port Kristinfurt,2025-08-03,2.0,11
1104,24,Jamieberg,2025-10-25,4.0,14
1105,49,New Loretta,2025-10-23,5.0,15
1106,34,South Susan,2025-04-10,3.0,19
1107,42,Andrewmouth,2025-09-12,6.0,21
1108,39,Brianberg,2024-03-13,4.0,10
1109,21,Wendyport,2025-08-27,7.0,19
1110,55,Andrewshire,2025-02-11,4.0,20
1111,30,Lake Jocelyn,2025-08-21,2.0,10
1112,34,Murphyshire,2025-12-10,5.0,22
1113,40,South Richard,2025-08-19,2.0,12
1114,31,Patriciafort,2024-07-15,5.0,22
1115,21,Lake Karenberg,2025-03-19,7.0,17
1116,18,Lake Thomas,2025-10-30,2.0,18
1117,18,Garzaborough,2024-07-10,1.0,13
1118,33,Perezton,2024-08-12,8.0,17
1119,42,Christopherview,2024-06-17,6.0,20
1120,28,New Dorischester,2025-02-19,8.0,25
1121,24,North Aliceberg,2024-07-13,6.0,17
1122,30,Wrightstad,2026-02-09,1.0,18
1123,22,Lisaton,2024-04-24,3.0,27
1124,39,Travisborough,2025-04-14,1.0,21
1125,25,South Anneberg,2026-02-28,2.0,14
1126,38,East Craigchester,2025-02-11,7.0,24
1127,47,South Mario,2025-10-05,2.0,18
1128,36,New Cherylview,2025-07-13,10.0,28
1129,50,South Danieltown,2024-05-06,3.0,13
1130,39,Perkinsmouth,2024-12-17,4.0,17
1131,18,New Brianberg,2026-01-08,8.0,22
1132,50,West Dalebury,2024-06-10,3.0,23
1133,36,Simpsonmouth,2025-03-25,3.0,17
1134,26,New Tiffany,2025-09-29,5.0,30
1135,59,Chasefort,2024-12-04,5.0,17
1136,48,Johnsonchester,2025-05-27,5.0,21
1137,46,Medinaberg,2025-06-28,1.0,8
1138,36,Christinafurt,2024-08-03,3.0,13
1139,26,New Matthewberg,2024-09-03,2.0,22
1140,47,New Jackieberg,2025-01-10,4.0,16
1141,48,Collinsport,2024-12-05,5.0,31
1142,28,West Peter,2024-10-25,6.0,23
1143,20,Michaelfort,2025-10-13,7.0,29
1144,18,East Ryan,2025-01-03,7.0,17
1145,31,Gonzaleshaven,2025-02-21,4.0,17
1146,18,Ochoachester,2024-06-08,5.0,17
1147,37,Wilsonmouth,2025-09-30,4.0,11
1148,55,Gutierrezville,2025-02-07,7.0,27
1149,23,Kaylamouth,2025-05-14,1.0,18
1150,54,Thomashaven,2026-02-08,4.0,15
1151,57,New Benjaminhaven,2025-12-02,4.0,21
1152,57,Watsonland,2024-05-05,9.0,23
1153,51,Petersenville,2025-08-20,5.0,16
1154,40,North Lindaview,2025-10-13,6.0,16
1155,39,Millerchester,2025-03-09,5.0,19
1156,56,Danielburgh,2025-12-15,7.0,18
1157,58,East Rachelstad,2024-04-02,4.0,21
1158,32,South Tammy,2025-06-25,3.0,22
1159,22,Port Tammyside,2026-01-27,2.0,11
1160,28,Janicehaven,2026-02-11,7.0,20
1161,60,Millerborough,2024-06-19,4.0,20
1162,19,East Teresabury,2025-01-07,6.0,20
1163,19,Martinside,2024-06-22,3.0,15
1164,46,Hollandfurt,2025-06-21,3.0,15
