user_id,age,location,signup_date,total_purchases,total_events,segment
540,42,Aaronbury,2024-11-06,3.0,18,0
541,26,New Dianaton,2025-07-31,5.0,16,3
542,22,New Anthonytown,2026-01-15,1.0,18,0
543,56,Calebmouth,2024-08-24,7.0,22,1
544,50,Port Antonio,2025-11-30,6.0,24,2
545,50,South Jennifer,2025-08-20,4.0,15,0
546,33,Morganmouth,2024-07-14,5.0,18,3
547,48,Michaelside,2025-06-10,7.0,25,1
548,51,Millerview,2024-07-20,2.0,25,2
549,55,Jefferyside,2026-02-21,4.0,18,3
550,29,Colinburgh,2026-01-27,8.0,23,1
551,25,Port Taylor,2025-11-14,5.0,26,2
552,55,East Kelsey,2025-08-21,4.0,23,2
553,36,North Meghantown,2024-09-17,5.0,20,3
554,58,Destinybury,2025-11-15,3.0,14,0
555,37,North Jamie,2024-10-14,5.0,19,3
556,54,Amymouth,2025-04-23,2.0,20,0
557,31,Taylorside,2024-05-25,8.0,20,3
558,40,East Jeffrey,2025-04-02,4.0,24,2
559,22,Louisburgh,2024-04-27,3.0,25,2
560,28,Masseymouth,2024-06-18,5.0,21,2
561,30,North Robert,2024-03-12,5.0,22,2
562,22,East Barbara,2026-01-11,7.0,20,3
563,22,Mariaview,2026-01-24,3.0,17,0
564,18,Alexischester,2024-07-05,2.0,19,0
565,52,Port Tiffany,2024-08-11,3.0,19,0
566,36,Chambersberg,2025-03-09,5.0,13,0
567,39,Lake Henry,2025-02-27,4.0,25,2
568,55,South Eileen,2024-11-15,4.0,17,0
569,43,Howelltown,2025-03-15,5.0,26,2
570,21,Port Deniseborough,2025-09-13,3.0,18,0
571,54,Karenburgh,2026-02-13,9.0,27,1
572,23,Lake Thomas,2024-07-20,3.0,21,2
573,26,West Robinmouth,2024-07-31,5.0,20,3
574,53,Adamfort,2025-09-18,2.0,17,0
575,44,South Johnstad,2026-01-13,6.0,19,3
576,44,Lake Brianfurt,2025-07-07,7.0,26,1
577,31,Brandonbury,2024-09-19,5.0,21,2
578,38,South Justin,2024-10-13,5.0,19,3
579,48,Chapmanmouth,2024-06-21,8.0,25,1
580,20,New Hunterfort,2024-04-23,6.0,27,1
581,33,South Charlesview,2024-06-02,4.0,22,2
582,33,Robinsonburgh,2024-11-20,3.0,21,2
583,40,Michaelmouth,2025-07-30,6.0,24,2
584,32,East James,2024-09-18,5.0,19,3
585,43,East Justin,2025-02-19,7.0,20,3
586,37,Lake Joseph,2024-11-11,7.0,20,3
587,42,Jonesland,2024-07-24,5.0,15,3
588,28,Amandabury,2025-10-12,6.0,22,2
589,20,Port Jonathonland,2025-01-15,2.0,12,0
590,32,South Katherinefurt,2024-04-29,3.0,18,0
591,30,Smithshire,2025-10-16,6.0,26,1
592,46,New Tarachester,2024-09-29,8.0,18,3
593,41,Tracyville,2024-09-26,4.0,12,0
594,34,Russostad,2026-02-28,5.0,24,2
595,27,Navarroland,2025-08-16,5.0,20,3
596,23,East Paul,2024-08-27,3.0,27,2
597,41,East Dylan,2025-08-07,4.0,16,0
598,35,Timothychester,2025-11-03,8.0,20,3
599,57,South Gerald,2025-07-17,3.0,18,0
600,44,Sharpton,2024-10-15,1.0,21,0
601,50,West Benjamin,2024-10-23,5.0,17,3
602,43,Elizabethstad,2025-05-13,9.0,20,1
603,27,Dianefurt,2024-07-01,5.0,29,2
604,26,West Davidview,2024-09-22,9.0,19,1
605,25,Frankton,2025-08-29,4.0,22,2
606,39,New Kathleen,2025-01-06,6.0,23,2
607,47,South Ronaldberg,2024-10-24,2.0,18,0
608,20,South Josephmouth,2026-03-02,2.0,27,2
609,36,Barnesstad,2024-05-10,5.0,21,2
610,60,Lake Joanna,2024-03-18,7.0,25,1
611,57,Byrdmouth,2024-08-05,5.0,19,3
612,30,Lake Tonyside,2025-05-09,5.0,19,3
613,34,West Vincent,2024-06-11,6.0,19,3
614,41,Chaseburgh,2025-04-08,2.0,10,0
615,34,West Angela,2024-06-02,7.0,25,1
616,58,New Ronaldborough,2024-08-04,8.0,24,1
617,58,Port Jacobton,2025-07-16,8.0,27,1
618,45,South Jose,2024-11-01,2.0,17,0
619,32,Baileyport,2024-06-16,5.0,23,2
620,60,Susanchester,2025-11-11,7.0,24,1
621,49,Lisafort,2024-12-22,8.0,24,1
622,35,Jenniferhaven,2024-11-08,6.0,15,3
623,42,Diazport,2024-08-21,4.0,23,2
624,35,Wilsonside,2024-05-14,3.0,14,0
625,30,Mccoyside,2025-05-27,1.0,18,0
626,22,Port Jasonfort,2025-03-15,3.0,13,0
627,50,North Victorville,2024-08-15,2.0,19,0
628,21,Clarkefurt,2025-04-09,4.0,11,0
629,54,Luismouth,2024-10-01,2.0,21,2
630,57,South Jose,2024-09-05,4.0,17,0
631,24,West Dale,2025-12-11,7.0,24,1
632,29,East Kyleside,2026-01-19,6.0,22,2
633,39,South Brian,2024-08-25,3.0,15,0
634,23,West Julie,2024-05-08,2.0,20,0
635,19,New Markshire,2025-08-27,2.0,15,0
636,58,Lake Patricia,2025-04-17,7.0,25,1
637,34,Bestshire,2025-06-10,4.0,17,0
638,55,Port Seth,2026-03-07,5.0,15,3
639,21,Port Christopherburgh,2026-02-15,6.0,17,3
640,56,Robinsonton,2025-10-09,4.0,22,2
641,27,Lake Valerietown,2025-06-12,8.0,23,1
642,36,Taylorside,2025-03-05,4.0,25,2
643,46,North Christieberg,2025-02-21,7.0,30,1
644,52,Stephaniechester,2025-11-04,7.0,21,3
645,30,Port Kevin,2024-08-27,2.0,19,0
646,36,Samanthastad,2026-01-12,4.0,20,2
647,27,Dixonland,2025-12-06,7.0,22,1
648,37,Gomezport,2024-03-20,5.0,17,3
649,18,Kristinashire,2026-01-01,3.0,19,0
650,37,Wardton,2024-04-15,7.0,25,1
651,32,Valerieside,2024-07-02,3.0,19,0
652,49,Darrenberg,2024-11-21,6.0,32,1
653,44,West Michael,2024-05-03,4.0,14,0
654,54,Delgadoview,2025-08-08,5.0,15,3
655,24,Leville,2024-10-22,4.0,26,2
656,21,Willismouth,2025-02-13,7.0,27,1
657,60,Mathiston,2024-06-26,3.0,17,0
658,25,Petersmouth,2024-05-24,6.0,17,3
659,32,Lewisland,2026-01-07,7.0,30,1
660,46,Thomaschester,2024-07-10,4.0,22,2
661,49,Shawfurt,2025-03-17,3.0,18,0
662,51,South Lisaton,2024-09-18,4.0,9,0
663,55,Patriciafurt,2026-03-07,3.0,16,0
664,23,Paulafort,2024-10-27,6.0,26,1
665,22,New Davidville,2024-09-17,3.0,22,2
666,42,Marieland,2025-11-16,8.0,26,1
667,52,Oliverborough,2024-10-12,4.0,16,0
668,38,West John,2025-08-08,7.0,16,3
669,38,East Michael,2024-07-29,2.0,15,0
670,25,North Kennethchester,2025-11-18,9.0,21,1
671,59,Johnnyfurt,2025-01-14,5.0,19,3
672,36,New Valerie,2024-08-18,4.0,19,3
673,45,Gallagherbury,2025-04-18,4.0,22,2
674,24,Christopherhaven,2024-07-02,2.0,18,0
675,27,West Teresa,2025-01-21,5.0,21,2
676,26,East Krystalview,2025-04-13,5.0,21,2
677,22,Lisaville,2024-10-03,4.0,23,2
678,59,Mcdanielberg,2024-04-10,6.0,20,3
679,58,North Jimstad,2026-01-09,8.0,30,1
680,31,Port Veronica,2024-04-11,4.0,22,2
681,60,Johnland,2024-04-23,5.0,21,2
682,36,Port Erika,2025-11-12,6.0,24,2
683,54,Alyssafort,2024-07-14,4.0,19,3
684,53,North Johnhaven,2024-09-16,5.0,21,2
685,35,North Laurenside,2024-07-22,6.0,17,3
686,57,Lake Daniel,2024-07-27,6.0,22,2
687,43,Masseyfort,2025-12-17,10.0,22,1
688,45,Emilyland,2025-10-30,4.0,20,2
689,33,North Jeremy,2025-10-24,6.0,31,1
690,52,West Kevin,2024-06-14,5.0,13,0
691,33,West Allenfurt,2024-09-17,4.0,21,2
692,25,South Shari,2025-02-11,2.0,14,0
693,21,East Charlesland,2024-10-15,3.0,16,0
694,47,Lake Jamesside,2025-08-08,10.0,19,1
695,51,Port Benjamin,2024-11-09,5.0,18,3
696,40,Janetmouth,2025-04-10,7.0,27,1
697,24,North Bryceton,2025-07-06,3.0,25,2
698,54,Margaretstad,2024-12-19,3.0,13,0
699,23,Perezview,2024-07-07,6.0,21,3
700,44,South Michaelland,2025-06-01,7.0,18,3
701,47,Camachofort,2024-05-29,11.0,27,1
702,49,North Savannah,2024-08-28,8.0,23,1
703,33,New Michael,2024-12-21,1.0,15,0
704,49,Benjaminland,2026-03-02,5.0,24,2
705,41,East Amanda,2025-05-04,6.0,20,3
706,25,Amandaton,2024-05-24,2.0,24,2
707,34,East Jennifer,2025-10-28,5.0,24,2
708,45,Port Brett,2025-10-08,3.0,21,2
709,27,Smithmouth,2026-01-16,5.0,22,2
710,44,New Jonathanville,2024-07-01,5.0,22,2
711,58,Alexanderstad,2024-08-11,6.0,15,3
712,25,Daleville,2025-01-31,9.0,26,1
713,23,Parkborough,2024-05-02,4.0,22,2
714,30,Kristinemouth,2025-11-01,2.0,13,0
715,58,Rhondafort,2025-07-31,2.0,16,0
716,36,Jacksonbury,2025-08-01,6.0,16,3
717,29,West Hunterfort,2025-08-11,3.0,16,0
718,21,Jamesmouth,2024-04-09,4.0,22,2
719,23,Curtisview,2024-06-20,2.0,18,0
720,27,South Rachel,2026-02-11,6.0,25,2
721,41,Williamstown,2024-11-26,4.0,29,2
722,29,Jessicaborough,2025-11-24,8.0,18,3
723,59,New William,2024-06-14,7.0,21,3
724,52,Harrisbury,2025-02-26,4.0,16,0
725,57,Coreyfurt,2024-08-21,5.0,27,2
726,50,Lake William,2026-01-31,2.0,20,0
727,34,Lake Jasonchester,2024-09-03,3.0,16,0
728,47,Nicholsborough,2025-11-09,2.0,17,0
729,26,New Bettymouth,2025-05-02,6.0,21,3
730,37,North Caitlynstad,2025-06-12,4.0,23,2
731,52,Port Alexisland,2025-02-08,7.0,27,1
732,23,West Frankmouth,2025-09-12,3.0,17,0
733,52,Smithfurt,2025-03-06,9.0,19,1
734,25,Alisonchester,2025-01-04,6.0,25,2
735,20,Port Keithmouth,2025-08-14,7.0,14,3
736,51,Sullivanfort,2026-03-04,3.0,21,2
737,20,East Rachelside,2024-11-05,5.0,19,3
738,40,West Gina,2025-04-14,3.0,15,0
739,18,New Maurice,2024-08-15,10.0,27,1
740,50,Port Bradley,2024-05-22,6.0,17,3
741,36,East Christianstad,2024-07-19,4.0,19,3
742,28,West Christopher,2024-08-20,8.0,29,1
743,29,Tylerstad,2024-05-24,3.0,21,2
744,34,Aaronside,2026-03-04,5.0,21,2
745,43,Farrellstad,2025-10-01,9.0,25,1
746,34,Karenmouth,2024-07-16,2.0,23,2
747,40,Aliciaborough,2025-01-22,4.0,17,0
748,38,Walterberg,2024-07-29,5.0,23,2
749,45,Tanyashire,2025-10-05,9.0,20,1
750,22,Shortmouth,2025-06-04,1.0,17,0
751,49,Nicholsland,2025-04-13,7.0,24,1
752,21,Annbury,2025-07-22,6.0,22,2
753,42,Michaelton,2025-03-19,3.0,17,0
754,37,Lake Matthew,2024-03-30,8.0,25,1
755,30,New Brandonberg,2025-03-11,5.0,22,2
756,43,East Edgar,2025-03-25,3.0,17,0
757,52,West Tina,2025-05-08,2.0,14,0
758,55,New Darrell,2025-12-30,3.0,20,2
759,20,Port Jillianhaven,2025-06-28,1.0,12,0
760,21,Lake Timothy,2024-11-08,10.0,27,1
761,46,Amytown,2024-08-05,6.0,24,2
762,22,Autumnhaven,2025-02-22,2.0,18,0
763,51,Donaldhaven,2026-03-02,6.0,19,3
764,21,New Brittanyfurt,2025-07-26,7.0,17,3
765,25,Woodville,2024-05-20,2.0,14,0
766,42,Shafferstad,2025-12-19,2.0,14,0
767,24,Pamelatown,2024-11-24,3.0,19,0
768,39,South Markport,2025-03-17,6.0,25,2
769,56,North Jamesbury,2024-05-22,2.0,11,0
770,59,Wilsonport,2025-03-14,2.0,20,0
771,37,Port Richard,2024-08-10,4.0,18,3
772,56,Davenportview,2024-12-27,4.0,15,0
773,48,Coleside,2026-02-26,6.0,21,3
774,43,Sherrytown,2025-03-22,3.0,15,0
775,33,North Hunter,2026-01-21,4.0,20,2
776,51,Lewisside,2024-09-27,6.0,26,1
777,46,Port Margaret,2024-07-03,4.0,18,3
778,41,Grayburgh,2025-11-10,4.0,18,3
779,21,West Cindy,2026-01-08,2.0,19,0
780,51,Taylorfort,2026-01-18,8.0,24,1
781,59,South Kelly,2024-12-01,5.0,17,3
782,29,Williamsbury,2026-02-22,6.0,26,1
783,25,Brownside,2024-08-20,4.0,18,3
784,18,Katherineborough,2024-07-24,4.0,10,0
785,47,New Michelle,2025-03-24,8.0,26,1
786,60,East Sandraburgh,2024-12-15,3.0,20,2
787,45,South Kevin,2026-01-05,3.0,22,2
788,31,West Hailey,2025-05-28,5.0,15,3
789,51,Sanchezport,2025-06-03,2.0,19,0
790,49,Valeriefurt,2024-07-21,3.0,15,0
791,59,North Jason,2025-01-20,2.0,24,2
792,52,South Robin,2024-03-31,5.0,16,3
793,41,Morrisside,2025-03-30,5.0,12,0
794,23,Davidfort,2025-02-20,5.0,20,3
795,23,South Devinmouth,2025-02-15,2.0,20,0
796,30,North Teresaport,2024-08-24,4.0,17,0
797,19,North Christina,2024-07-13,5.0,19,3
798,45,Woodsmouth,2024-08-23,4.0,23,2
799,26,Kathytown,2024-06-05,2.0,16,0
800,25,Thompsonchester,2024-08-17,8.0,23,1
801,55,East Robert,2025-04-10,6.0,21,3
802,52,New Carrie,2025-11-25,4.0,21,2
803,20,North Sydneyport,2024-03-18,4.0,21,2
804,18,Port Michael,2025-10-27,5.0,20,3
805,46,Guerreroport,2025-05-31,5.0,22,2
806,41,East James,2025-01-30,4.0,22,2
807,41,Cuevasshire,2025-10-17,4.0,15,0
808,27,Melanieside,2024-07-01,9.0,28,1
809,60,Jasonstad,2024-05-05,2.0,20,0
810,35,Peterchester,2026-02-11,8.0,25,1
811,50,West Hector,2024-04-08,7.0,19,3
812,19,New Eric,2025-10-06,7.0,17,3
813,24,Lewisborough,2024-06-23,2.0,26,2
814,58,North Richardberg,2024-03-09,5.0,23,2
815,25,Nicholasport,2024-05-17,8.0,20,3
816,19,Seanfort,2025-06-19,5.0,17,3
817,26,Danielleport,2025-03-14,2.0,23,2
818,39,Samanthashire,2025-11-25,4.0,17,0
819,60,Port Patricia,2026-02-08,4.0,18,3
820,60,Port Adamview,2024-03-18,6.0,25,2
821,23,New Linda,2024-12-18,5.0,36,1
822,42,East Joshua,2024-07-01,2.0,13,0
823,22,East David,2024-10-16,12.0,28,1
824,57,Walkerfort,2025-04-16,6.0,29,1
825,39,East Carolyn,2024-11-23,3.0,18,0
826,53,New Jenniferton,2024-03-18,4.0,12,0
827,39,Port Taylor,2025-02-15,4.0,24,2
828,36,Alyssaburgh,2025-07-12,4.0,18,3
829,18,Dyerstad,2024-12-09,3.0,18,0
830,29,New Angela,2025-07-07,7.0,24,1
831,45,North Taraport,2025-01-23,4.0,14,0
832,34,Combsport,2025-08-13,7.0,21,3
833,27,North Mitchell,2025-01-07,5.0,15,3
834,50,Haileyberg,2025-10-24,7.0,26,1
835,55,Janetchester,2025-08-25,5.0,16,3
836,57,Cynthialand,2024-11-28,1.0,17,0
837,57,Port Amy,2025-06-04,4.0,24,2
838,20,Jasonport,2024-04-03,11.0,22,1
839,31,North David,2025-05-03,7.0,21,3
840,51,Thomasborough,2024-07-18,1.0,17,0
841,59,Gilmorechester,2025-09-10,7.0,17,3
842,28,Jacobsonshire,2024-07-20,0.0,20,0
843,52,New Jessicahaven,2024-11-14,4.0,17,0
844,32,Johnsonshire,2025-06-03,4.0,17,0
845,34,New Anthonyhaven,2024-10-05,9.0,25,1
846,26,Baldwinport,2025-07-08,9.0,28,1
847,42,West Robertton,2025-04-02,6.0,23,2
848,58,Port Jody,2025-02-21,5.0,23,2
849,34,Marcstad,2024-09-25,3.0,13,0
850,47,Westshire,2025-09-05,5.0,24,2
851,37,Paynefort,2025-02-17,4.0,19,3
852,18,Laurenville,2024-04-20,11.0,26,1
853,41,Goodwinhaven,2025-09-17,1.0,19,0
854,25,South Kathleen,2024-05-24,4.0,20,2
855,36,Nicholashaven,2025-01-02,6.0,19,3
856,37,Johnsonfort,2025-12-16,2.0,19,0
857,42,East Brandy,2024-11-08,5.0,23,2
858,46,Lake Amanda,2026-02-07,3.0,15,0
859,52,East Eugene,2024-06-18,0.0,17,0
860,21,Anthonyton,2024-12-05,3.0,17,0
861,36,Christopherberg,2024-08-18,6.0,20,3
862,23,Trevorton,2025-07-20,7.0,20,3
863,25,Kristieberg,2025-06-18,2.0,18,0
864,22,Melanieville,2025-08-24,7.0,18,3
865,51,New Danielfurt,2025-07-02,2.0,17,0
866,36,East Nicole,2026-02-16,2.0,21,2
867,40,Karenburgh,2026-01-17,2.0,23,2
868,32,New Hollyside,2024-06-20,2.0,25,2
869,57,Caldwellstad,2026-02-04,6.0,17,3
870,33,Bergerborough,2024-11-25,7.0,17,3
871,59,West Nathanville,2024-12-30,6.0,16,3
872,48,Port Andres,2024-10-10,6.0,17,3
873,24,Port Stephanieshire,2026-02-17,0.0,9,0
874,50,Gilmorefurt,2025-03-31,6.0,17,3
875,46,Anthonyburgh,2025-08-16,4.0,26,2
876,27,East Lindsay,2024-07-27,3.0,16,0
877,47,Port Marcus,2024-10-09,5.0,22,2
878,47,West Richardside,2025-07-26,5.0,25,2
879,50,Leonardmouth,2026-01-29,7.0,29,1
880,60,North Sara,2024-09-28,6.0,29,1
881,51,Andersontown,2025-05-17,5.0,20,3
882,36,New Mariaberg,2025-03-28,3.0,15,0
883,38,Adamside,2024-07-05,3.0,17,0
884,49,Williamsview,2025-02-14,0.0,11,0
885,26,Reedton,2024-10-22,6.0,26,1
886,28,Elizabethstad,2025-11-16,9.0,26,1
887,43,Orrberg,2025-10-16,3.0,15,0
888,53,Lynnfurt,2024-04-24,6.0,19,3
889,54,Karenport,2024-12-02,6.0,24,2
890,30,Port Marissaton,2026-01-23,3.0,14,0
891,43,Paulmouth,2025-06-06,5.0,18,3
892,54,West Richardport,2024-11-27,9.0,19,1
893,44,Port Melissa,2025-12-30,8.0,18,3
894,36,Brownfort,2024-07-03,10.0,32,1
895,29,Johnsonstad,2025-01-25,8.0,19,3
896,54,East Jeff,2025-05-26,9.0,31,1
897,55,North Sarahtown,2025-02-25,6.0,19,3
898,57,West Roberttown,2026-01-19,8.0,26,1
899,59,Myerston,2024-07-26,2.0,14,0
900,58,Abigailtown,2026-02-03,7.0,26,1
901,29,Port Jacobborough,2025-01-03,1.0,18,0
902,18,East Michaelfort,2025-02-02,6.0,29,1
903,59,Mathewsstad,2025-09-29,6.0,13,3
904,46,West Gary,2025-09-12,6.0,20,3
905,42,Vincentchester,2024-10-27,2.0,14,0
906,24,Watersport,2025-07-09,7.0,31,1
907,56,South Jessicachester,2024-05-11,5.0,23,2
908,45,North Erik,2025-08-29,7.0,16,3
909,32,Lake Lisabury,2024-03-31,8.0,18,3
910,27,East Amber,2025-05-30,4.0,21,2
911,30,Michaelland,2025-01-09,5.0,18,3
912,26,Nealfurt,2025-01-20,5.0,16,3
913,34,Kaylabury,2024-09-18,12.0,34,1
914,52,North Brian,2025-06-03,10.0,28,1
915,28,Gibsonside,2026-01-20,5.0,26,2
916,39,Arnoldstad,2024-06-01,4.0,18,3
917,49,Kellymouth,2025-05-16,5.0,26,2
918,26,South Josephmouth,2025-06-04,4.0,27,2
919,31,East Brianberg,2026-02-13,6.0,15,3
920,21,West Shawnland,2025-02-13,5.0,22,2
921,43,Janetmouth,2024-06-27,7.0,24,1
922,31,Shannonbury,2026-01-19,7.0,20,3
923,58,Hatfieldstad,2025-10-02,6.0,23,2
924,48,South Christopher,2026-01-26,7.0,22,1
925,33,East Angelaton,2024-12-07,4.0,19,3
926,49,Williamsfort,2024-06-25,14.0,32,1
927,43,Jonesfort,2025-08-06,4.0,24,2
928,34,South Jennifer,2025-12-07,4.0,18,3
929,48,South Ericland,2025-06-05,6.0,20,3
930,24,Chadport,2025-03-16,6.0,17,3
931,30,Smithfort,2025-03-09,4.0,15,0
932,53,Jefferyberg,2024-04-26,3.0,20,2
933,29,North Andrewburgh,2026-02-07,7.0,18,3
934,39,North Michael,2025-08-09,4.0,24,2
935,35,Omarland,2026-02-10,5.0,21,2
936,44,North Jennifertown,2024-10-29,5.0,19,3
937,45,Alibury,2024-12-04,5.0,26,2
938,30,Craigland,2025-07-07,7.0,21,3
939,40,Hernandezside,2025-02-23,4.0,14,0
940,34,North Ashleyport,2025-11-02,7.0,19,3
941,40,Lake Mackenzie,2024-11-02,3.0,15,0
942,25,Joshuaport,2025-11-05,8.0,15,3
943,45,North Morganbury,2025-12-04,2.0,18,0
944,28,Olsonfort,2025-06-10,2.0,14,0
945,53,Ruizborough,2025-01-24,4.0,15,0
946,27,Burnettville,2025-04-02,3.0,17,0
947,39,West Bryan,2024-04-27,9.0,18,3
948,42,Port Dennisside,2025-11-14,5.0,21,2
949,50,Smithshire,2025-11-25,4.0,22,2
950,21,Port Tanya,2025-09-10,4.0,19,3
951,56,West Michael,2024-11-17,7.0,24,1
952,43,West Janet,2025-09-23,4.0,16,0
953,43,Robertton,2024-04-08,5.0,21,2
954,32,Dixonborough,2024-04-05,4.0,13,0
955,45,Saraland,2024-09-22,6.0,22,2
956,42,Victoriafort,2024-05-05,2.0,16,0
957,41,Sarachester,2025-12-15,6.0,28,1
958,50,South Randy,2025-08-31,4.0,19,3
959,46,West Victoriashire,2024-03-14,3.0,24,2
960,32,North Veronicamouth,2024-10-10,5.0,15,3
961,53,Morrisview,2025-05-04,4.0,16,0
962,23,Kathrynview,2024-12-27,1.0,16,0
963,58,Justinton,2025-02-07,7.0,20,3
964,29,Lake Cynthia,2025-01-02,8.0,20,3
965,45,Taylorfurt,2026-02-04,2.0,22,2
966,22,North Edward,2025-11-27,3.0,10,0
967,39,Joshuachester,2025-02-13,9.0,18,3
968,21,North Jacob,2024-08-11,4.0,18,3
969,59,Port Jacobport,2025-06-10,1.0,12,0
970,48,New Gregoryhaven,2025-12-22,11.0,27,1
971,22,North Erika,2024-09-18,8.0,23,1
972,51,Roblesfort,2025-05-17,1.0,12,0
973,24,West Jacquelineburgh,2025-07-07,3.0,21,2
974,47,Port Thomas,2025-08-16,11.0,29,1
975,59,Lisashire,2024-05-01,2.0,18,0
976,18,Davidland,2025-11-08,4.0,10,0
977,57,East Tammystad,2024-11-10,5.0,18,3
978,43,East Robertmouth,2024-10-19,4.0,18,3
979,47,Lake Jeffery,2026-01-30,4.0,17,0
980,46,East Ashley,2024-09-03,2.0,16,0
981,30,East Kellytown,2025-07-12,2.0,18,0
982,41,Port Brett,2024-09-08,5.0,31,2
983,23,Lake Courtney,2025-06-13,4.0,20,2
984,43,Williambury,2026-02-28,4.0,20,2
985,41,New Amyville,2024-09-06,4.0,22,2
986,25,West Kelly,2025-09-09,5.0,17,3
987,18,Port Christinaland,2025-01-07,5.0,26,2
988,29,West Richard,2024-03-14,5.0,18,3
989,58,Joanneview,2024-12-21,4.0,27,2
990,57,West Markhaven,2025-03-25,4.0,19,3
991,29,Lake Madison,2026-01-23,5.0,18,3
992,46,Allenborough,2024-09-23,7.0,18,3
993,30,Lake Victoria,2024-08-20,4.0,11,0
994,43,North Scott,2025-02-06,6.0,23,2
995,29,Johnsonshire,2025-11-20,5.0,18,3
996,36,Bethport,2025-07-19,3.0,21,2
997,33,South Timothy,2025-11-29,2.0,20,0
998,41,Port Abigailtown,2026-02-21,8.0,14,3
999,35,Josephfurt,2024-07-06,2.0,19,0
1000,53,Thompsonville,2025-07-05,0.0,16,0
1001,48,Cartermouth,2026-01-27,3.0,19,0
1002,35,Lewisshire,2024-10-19,4.0,17,0
1003,42,West Shannon,2024-06-15,6.0,18,3
1004,40,West Jessica,2026-01-09,4.0,20,2
1005,30,Lake Melissa,2026-01-27,7.0,20,3
1006,56,East Javierfort,2024-11-06,3.0,23,2
1007,56,Carterhaven,2026-02-11,3.0,15,0
1008,60,Tinachester,2025-05-03,1.0,15,0
1009,26,South Ashleefort,2025-03-11,8.0,25,1
1010,57,Jacobside,2024-10-29,1.0,12,0
1011,22,Bonniehaven,2024-11-26,9.0,23,1
1012,46,Mccoymouth,2025-12-21,1.0,14,0
1013,60,South Betty,2025-01-21,6.0,21,3
1014,45,Cobbfurt,2025-09-30,4.0,15,0
1015,35,Port William,2025-05-23,6.0,12,3
1016,43,Susanside,2025-11-15,4.0,26,2
1017,36,Lake Olivia,2024-09-23,9.0,22,1
1018,35,East Marcus,2025-04-05,4.0,20,2
1019,49,Jessicaville,2024-04-06,3.0,19,0
1020,22,Angelaberg,2025-10-03,8.0,23,1
1021,20,North William,2025-06-11,6.0,20,3
1022,44,South Daleton,2025-08-10,6.0,22,2
1023,32,Port Christopher,2025-08-04,5.0,24,2
1024,54,Lake Jeremybury,2025-11-18,7.0,15,3
1025,34,South Yvonne,2025-02-09,5.0,25,2
1026,24,Johnfort,2024-07-06,7.0,12,3
1027,47,East Angela,2025-01-29,7.0,19,3
1028,58,West Johnview,2024-08-31,6.0,23,2
1029,34,Huberbury,2024-09-02,5.0,21,2
1030,59,East Jack,2025-03-27,7.0,25,1
1031,31,Rubioberg,2024-11-18,5.0,26,2
1032,26,Collinsside,2024-10-15,3.0,20,2
1033,29,North Karen,2025-08-11,5.0,14,3
1034,21,Floresfurt,2024-05-09,7.0,19,3
1035,44,West Carlburgh,2024-10-22,6.0,18,3
1036,38,Anthonyville,2025-01-06,3.0,21,2
1037,59,Crossfurt,2024-08-31,5.0,19,3
1038,23,East Richard,2024-11-14,7.0,21,3
1039,45,Ashleyland,2025-12-04,7.0,24,1
1040,47,North Christopher,2025-04-13,4.0,14,0
1041,44,Johnview,2025-12-15,6.0,20,3
1042,36,Richardsonview,2024-08-10,8.0,25,1
1043,31,New Fernandoborough,2024-03-24,2.0,16,0
1044,38,Nicoleburgh,2024-10-27,4.0,23,2
1045,57,Robintown,2025-02-07,5.0,19,3
1046,22,New Scott,2024-09-13,7.0,19,3
1047,22,Johnberg,2024-11-26,7.0,25,1
1048,30,East Lindseyside,2024-09-27,1.0,19,0
1049,59,Lake Charlesside,2025-08-14,6.0,19,3
1050,35,Lake Sophiastad,2025-01-08,6.0,34,1
1051,31,Danielborough,2026-01-04,8.0,25,1
1052,18,Castilloton,2024-10-19,4.0,16,0
1053,52,Prestonchester,2024-09-20,5.0,21,2
1054,28,Nelsonstad,2025-06-09,7.0,20,3
1055,48,Lawrenceview,2025-01-26,3.0,19,0
1056,42,Grahamview,2025-11-28,5.0,18,3
1057,54,Port Tracey,2024-03-11,4.0,18,3
1058,60,Serranoberg,2024-06-05,7.0,23,1
1059,40,Bakerburgh,2025-04-20,2.0,17,0
1060,47,Lake Gailton,2025-12-24,7.0,29,1
1061,32,Brownshire,2024-03-09,2.0,22,2
1062,35,Thompsonland,2024-09-15,1.0,19,0
1063,58,Wilsonbury,2025-06-05,4.0,18,3
1064,56,Christopherchester,2024-03-28,3.0,17,0
1065,51,Lake Andrewchester,2025-05-19,6.0,18,3
1066,47,Fletchermouth,2025-04-18,3.0,17,0
1067,31,Kruegerfort,2024-11-25,2.0,27,2
1068,56,Lake Sherifort,2024-07-06,6.0,21,3
1069,33,West Heatherborough,2024-06-18,3.0,18,0
1070,39,Amberchester,2026-02-26,6.0,12,3
1071,31,Frankhaven,2025-04-20,6.0,19,3
1072,49,Freemantown,2024-04-28,5.0,21,2
1073,37,Perezborough,2024-03-25,6.0,20,3
1074,41,Donaldmouth,2024-11-04,7.0,23,1
1075,29,Emilyton,2025-03-01,6.0,19,3
1076,41,Coleland,2025-12-12,9.0,29,1
1077,46,North Ronald,2025-12-28,10.0,20,1
1078,48,New Michael,2025-04-30,1.0,15,0
